"country","country_use","iso3_use","sector","gear","fishery","year","catch_mt","catch_prop","candidate"
"United Kingdom","United Kingdom","GBR","Artisanal","small scale seine nets","United Kingdom-Artisanal-small scale seine nets",2014,1099.1557441203,1.56220134504524e-05,"yes"
"United Kingdom","United Kingdom","GBR","Industrial","bottom trawl","United Kingdom-Industrial-bottom trawl",2014,103572.866386079,0.00147205409282576,"no"
"United Kingdom","United Kingdom","GBR","Industrial","dredge","United Kingdom-Industrial-dredge",2014,44031.8080658068,0.00062581258527862,"no"
"United Kingdom","United Kingdom","GBR","Industrial","gillnet","United Kingdom-Industrial-gillnet",2014,841.8181627237,1.19645416322961e-05,"no"
"United Kingdom","United Kingdom","GBR","Industrial","hand lines","United Kingdom-Industrial-hand lines",2014,1.9999971656,2.84254372403573e-08,"no"
"United Kingdom","United Kingdom","GBR","Industrial","longline","United Kingdom-Industrial-longline",2014,7520.5973031697,0.000106888284807702,"no"
"United Kingdom","United Kingdom","GBR","Industrial","other","United Kingdom-Industrial-other",2014,11488.1986691879,0.000163278766536546,"no"
"United Kingdom","United Kingdom","GBR","Industrial","other nets","United Kingdom-Industrial-other nets",2014,4.9531554068,7.03979038467742e-08,"no"
"United Kingdom","United Kingdom","GBR","Industrial","pelagic trawl","United Kingdom-Industrial-pelagic trawl",2014,371739.337491076,0.00528343409149508,"no"
"United Kingdom","United Kingdom","GBR","Industrial","pots or traps","United Kingdom-Industrial-pots or traps",2014,3.0011990112,4.26552575203749e-08,"no"
"United Kingdom","United Kingdom","GBR","Industrial","purse seine","United Kingdom-Industrial-purse seine",2014,29550.3286823551,0.000419991101907497,"no"
"United Kingdom","United Kingdom","GBR","Industrial","shrimp trawl","United Kingdom-Industrial-shrimp trawl",2014,47539.0893276204,0.00067566065761929,"no"
"United Kingdom","United Kingdom","GBR","Industrial","small scale trammel net","United Kingdom-Industrial-small scale trammel net",2014,67.9998977107,9.66464782036998e-07,"no"
"United Kingdom","United Kingdom","GBR","Industrial","unknown by source","United Kingdom-Industrial-unknown by source",2014,2.999995819,4.26381568639553e-08,"no"
"United Kingdom","United Kingdom","GBR","Industrial","unknown class","United Kingdom-Industrial-unknown class",2014,68172.5500843008,0.000968918645119707,"no"
"Unknown Fishing Country",NA,NA,"Industrial","artisanal fishing gear","Unknown Fishing Country-Industrial-artisanal fishing gear",2014,707.8546144319,1.00605527167309e-05,"no"
"Unknown Fishing Country",NA,NA,"Industrial","bottom trawl","Unknown Fishing Country-Industrial-bottom trawl",2014,417.2782149634,5.93066626054544e-06,"no"
"Unknown Fishing Country",NA,NA,"Industrial","gillnet","Unknown Fishing Country-Industrial-gillnet",2014,4012.819385138,5.703315362195e-05,"no"
"Unknown Fishing Country",NA,NA,"Industrial","hand lines","Unknown Fishing Country-Industrial-hand lines",2014,3316.6793753023,4.71390975200505e-05,"no"
"Unknown Fishing Country",NA,NA,"Industrial","longline","Unknown Fishing Country-Industrial-longline",2014,47245.8440841275,0.000671492839580188,"no"
"Unknown Fishing Country",NA,NA,"Industrial","mixed gear","Unknown Fishing Country-Industrial-mixed gear",2014,882.2753627245,1.25395492469686e-05,"no"
"Unknown Fishing Country",NA,NA,"Industrial","other","Unknown Fishing Country-Industrial-other",2014,3106.8141665617,4.41563381328886e-05,"no"
"Unknown Fishing Country",NA,NA,"Industrial","other nets","Unknown Fishing Country-Industrial-other nets",2014,513.2374899379,7.29451036759423e-06,"no"
"Unknown Fishing Country",NA,NA,"Industrial","pole and line","Unknown Fishing Country-Industrial-pole and line",2014,67862.5589161609,0.000964512821628261,"no"
"Unknown Fishing Country",NA,NA,"Industrial","purse seine","Unknown Fishing Country-Industrial-purse seine",2014,295286.183405722,0.00419682538491293,"no"
"Unknown Fishing Country",NA,NA,"Industrial","small scale trammel net","Unknown Fishing Country-Industrial-small scale trammel net",2014,3.2214051563,4.57849899345722e-08,"no"
"Unknown Fishing Country",NA,NA,"Industrial","unknown by source","Unknown Fishing Country-Industrial-unknown by source",2014,38.7254384086,5.50394539563632e-07,"no"
"Uruguay","Uruguay","URY","Industrial","bottom trawl","Uruguay-Industrial-bottom trawl",2014,43407.3613009489,0.000616937486538624,"no"
"Uruguay","Uruguay","URY","Industrial","longline","Uruguay-Industrial-longline",2014,1888.7268809303,2.68439817523209e-05,"no"
"Uruguay","Uruguay","URY","Industrial","pots or traps","Uruguay-Industrial-pots or traps",2014,922.1419937737,1.31061632594107e-05,"no"
"Uruguay","Uruguay","URY","Industrial","purse seine","Uruguay-Industrial-purse seine",2014,1766.9745933355,2.51135482950027e-05,"no"
"Uruguay","Uruguay","URY","Industrial","unknown class","Uruguay-Industrial-unknown class",2014,11364.255091011,0.000161517188838632,"no"
"US Virgin Isl.",NA,NA,"Artisanal","bagnets","US Virgin Isl.-Artisanal-bagnets",2014,7.4055976164,1.05253824301879e-07,"yes"
"US Virgin Isl.",NA,NA,"Artisanal","hand or tools","US Virgin Isl.-Artisanal-hand or tools",2014,88.055292853,1.25150687397266e-06,"yes"
"US Virgin Isl.",NA,NA,"Artisanal","small scale gillnets","US Virgin Isl.-Artisanal-small scale gillnets",2014,19.9272452925,2.83220731598003e-07,"no"
"US Virgin Isl.",NA,NA,"Artisanal","small scale lines","US Virgin Isl.-Artisanal-small scale lines",2014,35.9544277866,5.11010889485111e-07,"yes"
"US Virgin Isl.",NA,NA,"Artisanal","small scale pots or traps","US Virgin Isl.-Artisanal-small scale pots or traps",2014,113.5260344662,1.61351587060749e-06,"yes"
"US Virgin Isl.",NA,NA,"Artisanal","small scale seine nets","US Virgin Isl.-Artisanal-small scale seine nets",2014,35.1179015993,4.99121561317049e-07,"yes"
"US Virgin Isl.",NA,NA,"Subsistence","subsistence fishing gear","US Virgin Isl.-Subsistence-subsistence fishing gear",2014,68.3558375743,9.71523662333494e-07,"no"
"USA","United States","USA","Artisanal","bagnets","USA-Artisanal-bagnets",2014,6750.6494076641,9.59452165081663e-05,"yes"
"USA","United States","USA","Artisanal","cast nets","USA-Artisanal-cast nets",2014,5411.7226897542,7.69154008444188e-05,"yes"
"USA","United States","USA","Artisanal","gillnet","USA-Artisanal-gillnet",2014,30609.7094858165,0.000435047804517071,"no"
"USA","United States","USA","Artisanal","hand lines","USA-Artisanal-hand lines",2014,4009.0187156895,5.69791356999559e-05,"yes"
"USA","United States","USA","Artisanal","hand or tools","USA-Artisanal-hand or tools",2014,43729.246711701,0.000621512359793095,"yes"
"USA","United States","USA","Artisanal","harpoon","USA-Artisanal-harpoon",2014,357.0886709967,5.07520799591441e-06,"no"
"USA","United States","USA","Artisanal","lines","USA-Artisanal-lines",2014,11917.9201679359,0.000169386285938869,"yes"
"USA","United States","USA","Artisanal","mixed gear","USA-Artisanal-mixed gear",2014,61812.4651634519,0.000878524419632544,"no"
"USA","United States","USA","Artisanal","other","USA-Artisanal-other",2014,137164.074076686,0.0019494771524483,"no"
"USA","United States","USA","Artisanal","other nets","USA-Artisanal-other nets",2014,353.3317888871,5.02181241192926e-06,"no"
"USA","United States","USA","Artisanal","pole and line","USA-Artisanal-pole and line",2014,1609.313445185,2.28727515833482e-05,"yes"
"USA","United States","USA","Artisanal","pots or traps","USA-Artisanal-pots or traps",2014,141463.545079726,0.00201058441063133,"yes"
"USA","United States","USA","Artisanal","purse seine","USA-Artisanal-purse seine",2014,178.9102925612,2.54280525008978e-06,"no"
"USA","United States","USA","Artisanal","small scale hand lines","USA-Artisanal-small scale hand lines",2014,378133.764704974,0.00537431641502186,"yes"
"USA","United States","USA","Artisanal","small scale lines","USA-Artisanal-small scale lines",2014,15959.9890856259,0.000226835155525905,"yes"
"USA","United States","USA","Artisanal","small scale other nets","USA-Artisanal-small scale other nets",2014,164147.496115184,0.002332985480799,"yes"
"USA","United States","USA","Artisanal","small scale pots or traps","USA-Artisanal-small scale pots or traps",2014,77455.9339876905,0.00110086095537032,"yes"
"USA","United States","USA","Artisanal","small scale purse seine","USA-Artisanal-small scale purse seine",2014,131.3133328999,1.8663220965358e-06,"no"
"USA","United States","USA","Artisanal","unknown by author","USA-Artisanal-unknown by author",2014,47522.773404997,0.000675428763673375,"no"
"USA","United States","USA","Artisanal","unknown class","USA-Artisanal-unknown class",2014,17309.0642919715,0.000246009209004623,"no"
"USA","United States","USA","Industrial","artisanal fishing gear","USA-Industrial-artisanal fishing gear",2014,42.7381063093,6.07425540176838e-07,"no"
"USA","United States","USA","Industrial","bottom trawl","USA-Industrial-bottom trawl",2014,501609.793766123,0.00712924895949536,"no"
"USA","United States","USA","Industrial","dredge","USA-Industrial-dredge",2014,340755.438889896,0.00484306803483359,"no"
"USA","United States","USA","Industrial","gillnet","USA-Industrial-gillnet",2014,135.7044896961,1.92873246094524e-06,"no"
"USA","United States","USA","Industrial","hand lines","USA-Industrial-hand lines",2014,84991.8485379791,0.00120796694020989,"no"
"USA","United States","USA","Industrial","lines","USA-Industrial-lines",2014,709.0210246822,1.00771306009083e-05,"no"
"USA","United States","USA","Industrial","longline","USA-Industrial-longline",2014,5355.3404009144,7.61140541023085e-05,"no"
"USA","United States","USA","Industrial","mixed gear","USA-Industrial-mixed gear",2014,424.7337962262,6.036630489356e-06,"no"
"USA","United States","USA","Industrial","pelagic trawl","USA-Industrial-pelagic trawl",2014,1550420.93212999,0.0220357276802319,"no"
"USA","United States","USA","Industrial","pole and line","USA-Industrial-pole and line",2014,487.914764999,6.93460509328371e-06,"no"
"USA","United States","USA","Industrial","pots or traps","USA-Industrial-pots or traps",2014,26092.5892488316,0.000370847154630129,"no"
"USA","United States","USA","Industrial","purse seine","USA-Industrial-purse seine",2014,593083.970267227,0.00842934753361781,"no"
"USA","United States","USA","Industrial","shrimp trawl","USA-Industrial-shrimp trawl",2014,140827.533397634,0.00200154494274388,"no"
"USA","United States","USA","Industrial","unknown by source","USA-Industrial-unknown by source",2014,19.6017930793,2.78595164312123e-07,"no"
"USA","United States","USA","Industrial","unknown class","USA-Industrial-unknown class",2014,1172.0433941041,1.66579465786826e-05,"no"
"Vanuatu","Vanuatu","VUT","Industrial","bottom trawl","Vanuatu-Industrial-bottom trawl",2014,198.4315428034,2.82025568009901e-06,"no"
"Vanuatu","Vanuatu","VUT","Industrial","longline","Vanuatu-Industrial-longline",2014,4361.9979652211,6.1995937562122e-05,"no"
"Vanuatu","Vanuatu","VUT","Industrial","mixed gear","Vanuatu-Industrial-mixed gear",2014,0.0660855421,9.39256545843646e-10,"no"
"Vanuatu","Vanuatu","VUT","Industrial","purse seine","Vanuatu-Industrial-purse seine",2014,9.6844057176,1.37641928534039e-07,"no"
"Vanuatu","Vanuatu","VUT","Industrial","unknown class","Vanuatu-Industrial-unknown class",2014,0.2374605007,3.3749640628549e-09,"no"
"Venezuela","Venezuela","VEN","Artisanal","hand or tools","Venezuela-Artisanal-hand or tools",2014,29.2500000019,4.15722608829311e-07,"yes"
"Venezuela","Venezuela","VEN","Artisanal","small scale encircling nets","Venezuela-Artisanal-small scale encircling nets",2014,194.32336491,2.76186722091035e-06,"no"
"Venezuela","Venezuela","VEN","Artisanal","small scale gillnets","Venezuela-Artisanal-small scale gillnets",2014,20109.0057713308,0.000285804045800967,"no"
"Venezuela","Venezuela","VEN","Artisanal","small scale hand lines","Venezuela-Artisanal-small scale hand lines",2014,3518.1164902614,5.00020706120302e-05,"yes"
"Venezuela","Venezuela","VEN","Artisanal","small scale lines","Venezuela-Artisanal-small scale lines",2014,3873.9566535244,5.50595338936826e-05,"yes"
"Venezuela","Venezuela","VEN","Artisanal","small scale longline","Venezuela-Artisanal-small scale longline",2014,3449.1869757497,4.90223934292514e-05,"yes"
"Venezuela","Venezuela","VEN","Artisanal","small scale pots or traps","Venezuela-Artisanal-small scale pots or traps",2014,1083.2491865898,1.53959377036611e-05,"yes"
"Venezuela","Venezuela","VEN","Artisanal","small scale purse seine","Venezuela-Artisanal-small scale purse seine",2014,51280.9519658432,0.000728842773781405,"no"
"Venezuela","Venezuela","VEN","Artisanal","small scale seine nets","Venezuela-Artisanal-small scale seine nets",2014,25299.3640191974,0.000359573251661537,"yes"
"Venezuela","Venezuela","VEN","Industrial","bottom trawl","Venezuela-Industrial-bottom trawl",2014,6186.2387809978,8.7923395716595e-05,"no"
"Venezuela","Venezuela","VEN","Industrial","gillnet","Venezuela-Industrial-gillnet",2014,372.99999994,5.3013515575493e-06,"no"
"Venezuela","Venezuela","VEN","Industrial","hand lines","Venezuela-Industrial-hand lines",2014,1366.9973503007,1.94287762288153e-05,"no"
"Venezuela","Venezuela","VEN","Industrial","lines","Venezuela-Industrial-lines",2014,1375.5905119417,1.95509085903625e-05,"no"
"Venezuela","Venezuela","VEN","Industrial","longline","Venezuela-Industrial-longline",2014,846.0840131174,1.20251710495415e-05,"no"
"Venezuela","Venezuela","VEN","Industrial","mixed gear","Venezuela-Industrial-mixed gear",2014,1.3063378674,1.8566638844881e-08,"no"
"Venezuela","Venezuela","VEN","Industrial","pole and line","Venezuela-Industrial-pole and line",2014,443.9999999688,6.31045601009414e-06,"no"
"Venezuela","Venezuela","VEN","Industrial","purse seine","Venezuela-Industrial-purse seine",2014,6818.1351258913,9.69043733915273e-05,"no"
"Venezuela","Venezuela","VEN","Industrial","unknown class","Venezuela-Industrial-unknown class",2014,5467.5819662705,7.77093141490057e-05,"no"
"Viet Nam","Vietnam","VNM","Artisanal","artisanal fishing gear","Viet Nam-Artisanal-artisanal fishing gear",2014,11108.1669274315,0.000157877474669515,"no"
"Viet Nam","Vietnam","VNM","Artisanal","bagnets","Viet Nam-Artisanal-bagnets",2014,76742.5294439979,0.00109072152295886,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","cast nets","Viet Nam-Artisanal-cast nets",2014,48974.5185953688,0.000696062038813804,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","hand or tools","Viet Nam-Artisanal-hand or tools",2014,5276.6208891193,7.49952342456554e-05,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","small scale encircling nets","Viet Nam-Artisanal-small scale encircling nets",2014,31062.3625460212,0.000441481244211794,"no"
"Viet Nam","Vietnam","VNM","Artisanal","small scale gillnets","Viet Nam-Artisanal-small scale gillnets",2014,166958.523034268,0.00237293787205421,"no"
"Viet Nam","Vietnam","VNM","Artisanal","small scale lines","Viet Nam-Artisanal-small scale lines",2014,90743.9608209441,0.00128972020942007,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","small scale other nets","Viet Nam-Artisanal-small scale other nets",2014,33229.9799531081,0.000472289024155707,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","small scale pots or traps","Viet Nam-Artisanal-small scale pots or traps",2014,153545.203696914,0.00218229786837479,"yes"
"Viet Nam","Vietnam","VNM","Artisanal","small scale seine nets","Viet Nam-Artisanal-small scale seine nets",2014,15635.5220819656,0.00022222359076584,"yes"
"Viet Nam","Vietnam","VNM","Industrial","bottom trawl","Viet Nam-Industrial-bottom trawl",2014,1585367.42952947,0.0225324131184341,"no"
"Viet Nam","Vietnam","VNM","Industrial","gillnet","Viet Nam-Industrial-gillnet",2014,21687.28260415,0.000308235682120688,"no"
"Viet Nam","Vietnam","VNM","Industrial","longline","Viet Nam-Industrial-longline",2014,1772.506869604,2.51921770923687e-05,"no"
"Viet Nam","Vietnam","VNM","Industrial","purse seine","Viet Nam-Industrial-purse seine",2014,184353.913934359,0.0026201740185883,"no"
"Viet Nam","Vietnam","VNM","Industrial","unknown class","Viet Nam-Industrial-unknown class",2014,5946.8419115822,8.45209105510375e-05,"no"
"Viet Nam","Vietnam","VNM","Subsistence","subsistence fishing gear","Viet Nam-Subsistence-subsistence fishing gear",2014,266781.499441536,0.00379169575822313,"no"
"Yemen","Yemen","YEM","Artisanal","artisanal fishing gear","Yemen-Artisanal-artisanal fishing gear",2014,706.9241972506,1.0047328940393e-05,"no"
"Yemen","Yemen","YEM","Artisanal","bagnets","Yemen-Artisanal-bagnets",2014,7939.4143403322,0.000112840821946166,"yes"
"Yemen","Yemen","YEM","Artisanal","cast nets","Yemen-Artisanal-cast nets",2014,8449.1582195684,0.000120085678537519,"yes"
"Yemen","Yemen","YEM","Artisanal","hand or tools","Yemen-Artisanal-hand or tools",2014,3107.6885302654,4.41687652357927e-05,"yes"
"Yemen","Yemen","YEM","Artisanal","small scale encircling nets","Yemen-Artisanal-small scale encircling nets",2014,15364.2971867361,0.000218368742184064,"no"
"Yemen","Yemen","YEM","Artisanal","small scale gillnets","Yemen-Artisanal-small scale gillnets",2014,70176.7162139284,0.000997403334756698,"no"
"Yemen","Yemen","YEM","Artisanal","small scale lines","Yemen-Artisanal-small scale lines",2014,50332.9178884979,0.000715368613102175,"yes"
"Yemen","Yemen","YEM","Artisanal","small scale other nets","Yemen-Artisanal-small scale other nets",2014,1620.0912363583,2.30259335137308e-05,"yes"
"Yemen","Yemen","YEM","Artisanal","small scale pots or traps","Yemen-Artisanal-small scale pots or traps",2014,12412.0360052327,0.000176409025252769,"yes"
"Yemen","Yemen","YEM","Artisanal","small scale seine nets","Yemen-Artisanal-small scale seine nets",2014,2454.370000447,3.48833196428015e-05,"yes"
